Time,PositionX,PositionY,PositionZ,Speed,SteeringAngle
29.86,325.9364,24.36588,276.8881,0.8829549,0.09850699
29.88,325.9227,24.36599,276.8762,0.8996797,0.09563606
29.88481,325.9092,24.36608,276.8644,0.8958586,-1
29.9,325.9092,24.36608,276.8644,0.8958586,0.09676252
29.92,325.8957,24.36616,276.8526,0.8985312,0.09262382
29.94,325.8816,24.36628,276.8403,0.9303596,0.0977403
29.96,325.8676,24.36638,276.8281,0.9289531,0.101498
29.97886,325.8536,24.36647,276.8159,0.9322042,-1
29.98,325.8536,24.36647,276.8159,0.9322042,0.0988889
30,325.8392,24.36658,276.8033,0.954332,0.1005266
30.02,325.825,24.36667,276.7909,0.9438702,0.104353
30.04,325.8107,24.36677,276.7783,0.9593071,0.1029509
30.06,325.7962,24.36687,276.7656,0.9656181,0.1007985
30.08,325.7816,24.36699,276.7525,0.9830588,0.1021088
30.1,325.7668,24.36712,276.7393,0.9901448,0.09761948
30.12,325.7519,24.36724,276.7259,0.9987317,0.1022091
30.12074,325.7368,24.36737,276.7123,1.015652,-1
30.14,325.7368,24.36737,276.7123,1.015652,0.1013796
30.16,325.7217,24.36749,276.6987,1.013669,0.1072715
30.17866,325.7063,24.36763,276.6847,1.037778,-1
30.18,325.7063,24.36763,276.6847,1.037778,0.1063642
30.2,325.691,24.36775,276.6707,1.035493,0.1107635
30.22,325.6833,24.36961,276.6671,0.4163126,0.08524853
30.24,325.6806,24.37182,276.6671,0.1780028,0.02221784
30.26,325.6801,24.37325,276.6674,0.09562858,0.04588936
30.28,325.6801,24.37433,276.6679,0.06981311,0.0376666
30.28357,325.6798,24.37494,276.6682,0.04843993,-1
30.3,325.6798,24.37494,276.6682,0.04843993,0.02793848
30.32,325.6797,24.37526,276.6685,0.03332637,0.02348037
30.34,325.6799,24.37526,276.6688,0.02262562,0.02132083
30.34306,325.6797,24.37506,276.6688,0.01950766,-1
30.36,325.6797,24.37506,276.6688,0.01950766,0.01292936
30.38,325.6796,24.37469,276.6689,0.02184681,0.009159589
30.4,325.6795,24.37424,276.6689,0.02553588,0.009691804
30.42,325.6794,24.37373,276.669,0.02763798,0.01007913
30.44,325.6793,24.37318,276.669,0.02912332,0.01126557
30.45177,325.679,24.37258,276.6691,0.03160528,-1
30.46,325.679,24.37258,276.6691,0.03160528,0.01751272
30.48,325.679,24.37197,276.6692,0.0326145,0.01073476
30.5,325.6788,24.37136,276.6691,0.0317704,0.01364969
30.50897,325.6786,24.37084,276.6693,0.02858196,-1
30.52,325.6786,24.37084,276.6693,0.02858196,0.01797418
30.54,325.6785,24.37031,276.6694,0.02834442,0.01294058
30.56,325.6783,24.3698,276.6693,0.02620845,0.01214001
30.58,325.6783,24.3694,276.6693,0.02156718,0.009781361
30.6,325.6782,24.36909,276.6694,0.01772289,0.0112368
30.61989,325.6779,24.36876,276.6695,0.01715126,-1
30.62,325.6779,24.36876,276.6695,0.01715126,0.01295015
30.64,325.6782,24.36846,276.67,0.02615151,0.0134617
30.66,325.6783,24.36822,276.67,0.01306909,0.002281619
30.67731,325.6781,24.36801,276.67,0.01175819,-1
30.68,325.6781,24.36801,276.67,0.01175819,0.008888285
30.7,325.6782,24.36787,276.67,0.01007488,0.002913606
30.72,325.6781,24.36779,276.67,0.004559503,0.002845678
30.74,325.678,24.36772,276.6701,0.004955341,0.009012879
30.76,325.6779,24.36772,276.6702,0.005508661,0.00619783
30.78,325.6778,24.36771,276.6703,0.005942953,0.008423973
30.78492,325.6777,24.36772,276.6704,0.004615202,-1
30.8,325.6777,24.36772,276.6704,0.004615202,0.004870172
30.82,325.6775,24.36773,276.6705,0.007446451,0.004093189
30.84,325.6773,24.36775,276.6706,0.006141503,0.005569614
30.84389,325.6773,24.36778,276.6707,0.003917611,-1
30.86,325.6773,24.36778,276.6707,0.003917611,0.003230361
30.88,325.6772,24.36781,276.6708,0.008614551,0.003243876
30.9,325.6772,24.36782,276.6709,0.005281451,0.005875149
30.92,325.6772,24.36786,276.6709,0.005564957,0.002220519
30.94,325.677,24.3679,276.6711,0.008390861,0.006238571
30.96,325.677,24.36792,276.6712,0.005963699,0.003238184
30.98,325.6768,24.36793,276.6712,0.01071677,0.005365037
30.98696,325.6766,24.3679,276.6711,0.007643372,-1
31,325.6766,24.3679,276.6711,0.007643372,0.003590536
31.02,325.6765,24.36796,276.6713,0.008926341,0.004706974
31.04,325.6764,24.36796,276.6713,0.005478479,0.007166592
31.06,325.6763,24.36798,276.6714,0.007218932,0.002838077
31.07731,325.6762,24.36801,276.6714,0.004299097,-1
31.08,325.6762,24.36801,276.6714,0.004299097,0.00320169
31.1,325.6762,24.36804,276.6714,0.004531263,0.002640993
31.12,325.6761,24.36803,276.6715,0.006200152,0.00237137
31.14,325.6759,24.36801,276.6716,0.008975957,0.008398122
31.16,325.6758,24.36801,276.6716,0.006519704,0.003412483
31.18,325.6756,24.368,276.6716,0.005995471,0.002691461
31.2,325.6756,24.36802,276.6717,0.004596087,0.001785934
31.22,325.6754,24.36802,276.6716,0.01215763,0.007479142
31.22294,325.6752,24.36804,276.6717,0.005741274,-1
31.24,325.6752,24.36804,276.6717,0.005741274,0.003118837
31.26,325.6751,24.36806,276.6718,0.006970816,0.004267189
31.28,325.675,24.36806,276.6718,0.005488405,0.005180356
31.3,325.675,24.36809,276.6719,0.006815288,0.003958932
31.31067,325.6749,24.36808,276.6719,0.004254411,-1
31.32,325.6749,24.36808,276.6719,0.004254411,0.002019331
31.34,325.6748,24.36809,276.672,0.004635482,0.001689025
31.36,325.6747,24.3681,276.6721,0.006197222,0.002524833
31.38,325.6746,24.3681,276.6721,0.006592104,0.002058547
31.4,325.6745,24.36811,276.6721,0.003643099,0.001643059
31.42,325.6744,24.36812,276.6722,0.007447703,0.005968265
31.44,325.6742,24.36808,276.6724,0.00841823,0.006182009
31.45295,325.6745,24.36804,276.6726,0.01398105,-1
31.46,325.6745,24.36804,276.6726,0.01398105,0.005708653
31.48,325.6743,24.36802,276.6728,0.008643258,0.005920799
31.5,325.6742,24.36802,276.6728,0.004536264,0.002296725
31.52,325.6741,24.36798,276.6729,0.007559037,0.003948657
31.54,325.674,24.36796,276.673,0.008505796,0.003237682
31.54305,325.6741,24.36795,276.6733,0.01322752,-1
31.56,325.6741,24.36795,276.6733,0.01322752,0.00792551
31.58,325.674,24.3679,276.6734,0.009002758,0.003886269
31.6,325.6737,24.36784,276.6735,0.01007621,0.004435259
31.62,325.6739,24.36787,276.6737,0.01512202,0.009730517
31.64,325.6737,24.36781,276.6738,0.01233074,0.006884715
31.65179,325.6735,24.36775,276.6738,0.011205,-1
31.66,325.6735,24.36775,276.6738,0.011205,0.004425003
31.68,325.6734,24.36771,276.6738,0.006306774,0.004638615
31.7,325.6734,24.36771,276.6738,0.00540676,0.00470571
31.70989,325.6734,24.36773,276.6738,0.004146273,-1
31.72,325.6734,24.36773,276.6738,0.004146273,0.002063947
31.74,325.6733,24.36774,276.6739,0.004654677,0.002306084
31.76,325.6732,24.36777,276.674,0.004507357,0.002036225
31.78,325.6731,24.36779,276.6741,0.004835051,0.003532548
31.8,325.6729,24.36779,276.6742,0.0088557,0.008594748
31.82,325.6729,24.36779,276.6743,0.00501912,0.005176751
31.83003,325.6729,24.36777,276.6744,0.007428264,-1
31.84,325.6729,24.36777,276.6744,0.007428264,0.002889684
31.86,325.6727,24.36779,276.6745,0.007737359,0.003045856
31.88,325.6726,24.36779,276.6746,0.01033883,0.005009516
31.9,325.6724,24.3678,276.6748,0.0123852,0.004521828
31.91542,325.6722,24.36777,276.6749,0.01247031,-1
